time,x,y,z,altitude
223.127,-1.828928,-0.101060,0.017737,-0.017737
223.139,-1.828840,-0.101219,0.017826,-0.017826
223.147,-1.828763,-0.101383,0.017928,-0.017928
223.159,-1.828610,-0.101702,0.018129,-0.018129
223.167,-1.828534,-0.101856,0.018227,-0.018227
223.179,-1.828462,-0.102007,0.018346,-0.018346
223.187,-1.828389,-0.102156,0.018463,-0.018463
223.199,-1.828245,-0.102445,0.018691,-0.018691
223.207,-1.828180,-0.102582,0.018825,-0.018825
223.219,-1.828116,-0.102717,0.018957,-0.018957
223.227,-1.828051,-0.102849,0.019087,-0.019087
223.239,-1.827987,-0.102979,0.019215,-0.019215
223.247,-1.827940,-0.103119,0.019364,-0.019364
223.259,-1.827845,-0.103392,0.019654,-0.019654
223.267,-1.827797,-0.103523,0.019795,-0.019795
223.279,-1.827746,-0.103799,0.020116,-0.020116
223.287,-1.827719,-0.103932,0.020272,-0.020272
223.299,-1.827692,-0.104063,0.020426,-0.020426
223.307,-1.827665,-0.104192,0.020578,-0.020578
223.319,-1.827664,-0.104451,0.020931,-0.020931
223.328,-1.827662,-0.104576,0.021103,-0.021103
223.339,-1.827659,-0.104700,0.021272,-0.021272
223.347,-1.827680,-0.104825,0.021447,-0.021447
223.359,-1.827717,-0.105067,0.021789,-0.021789
223.367,-1.827735,-0.105186,0.021956,-0.021956
223.379,-1.827771,-0.105313,0.022130,-0.022130
223.387,-1.827806,-0.105439,0.022301,-0.022301
223.399,-1.827872,-0.105683,0.022635,-0.022635
223.407,-1.827933,-0.105827,0.022808,-0.022808
223.419,-1.827993,-0.105968,0.022978,-0.022978
223.427,-1.828051,-0.106107,0.023145,-0.023145
223.439,-1.828195,-0.106386,0.023471,-0.023471
223.447,-1.828280,-0.106526,0.023630,-0.023630
223.459,-1.828364,-0.106664,0.023786,-0.023786
223.467,-1.828445,-0.106799,0.023939,-0.023939
223.479,-1.828672,-0.107090,0.024258,-0.024258
223.487,-1.828783,-0.107232,0.024413,-0.024413
223.499,-1.828891,-0.107371,0.024566,-0.024566
223.507,-1.829036,-0.107509,0.024712,-0.024712
223.519,-1.829318,-0.107777,0.024996,-0.024996
223.527,-1.829456,-0.107907,0.025136,-0.025136
223.539,-1.829623,-0.108045,0.025276,-0.025276
223.547,-1.829787,-0.108180,0.025413,-0.025413
223.559,-1.830106,-0.108445,0.025669,-0.025669
223.567,-1.830262,-0.108575,0.025788,-0.025788
223.579,-1.830443,-0.108707,0.025904,-0.025904
223.587,-1.830621,-0.108837,0.026017,-0.026017
223.599,-1.830969,-0.109090,0.026240,-0.026240
223.607,-1.831157,-0.109226,0.026351,-0.026351
223.619,-1.831342,-0.109360,0.026461,-0.026461
223.627,-1.831524,-0.109492,0.026555,-0.026555
223.639,-1.831891,-0.109768,0.026732,-0.026732
223.647,-1.832075,-0.109911,0.026815,-0.026815
223.659,-1.832256,-0.110052,0.026896,-0.026896
223.667,-1.832435,-0.110190,0.026978,-0.026978
223.679,-1.832619,-0.110334,0.027062,-0.027062
223.687,-1.832801,-0.110476,0.027142,-0.027142
223.699,-1.833157,-0.110755,0.027298,-0.027298
223.707,-1.833337,-0.110898,0.027384,-0.027384
223.719,-1.833690,-0.111179,0.027553,-0.027553
223.727,-1.833862,-0.111316,0.027635,-0.027635
223.739,-1.834033,-0.111466,0.027725,-0.027725
223.747,-1.834202,-0.111613,0.027797,-0.027797
223.759,-1.834369,-0.111758,0.027868,-0.027868
223.767,-1.834534,-0.111902,0.027939,-0.027939
223.779,-1.834871,-0.112201,0.028076,-0.028076
223.787,-1.835037,-0.112347,0.028144,-0.028144
223.799,-1.835200,-0.112491,0.028212,-0.028212
223.807,-1.835370,-0.112648,0.028274,-0.028274
223.819,-1.835702,-0.112957,0.028397,-0.028397
223.827,-1.835864,-0.113109,0.028458,-0.028458
223.839,-1.836025,-0.113258,0.028518,-0.028518
223.847,-1.836182,-0.113406,0.028571,-0.028571
223.859,-1.836491,-0.113697,0.028677,-0.028677
223.867,-1.836644,-0.113839,0.028729,-0.028729
223.879,-1.836931,-0.114135,0.028857,-0.028857
223.887,-1.837072,-0.114279,0.028920,-0.028920
223.899,-1.837212,-0.114422,0.028982,-0.028982
223.907,-1.837325,-0.114583,0.029058,-0.029058
223.919,-1.837548,-0.114898,0.029207,-0.029207
223.927,-1.837659,-0.115053,0.029280,-0.029280
223.939,-1.837747,-0.115211,0.029358,-0.029358
223.947,-1.837834,-0.115366,0.029435,-0.029435
223.959,-1.838007,-0.115670,0.029586,-0.029586
223.967,-1.838075,-0.115828,0.029671,-0.029671
223.979,-1.838143,-0.115984,0.029753,-0.029753
223.987,-1.838210,-0.116137,0.029834,-0.029834
223.999,-1.838338,-0.116442,0.029997,-0.029997
224.007,-1.838398,-0.116594,0.030079,-0.030079
224.019,-1.838457,-0.116744,0.030159,-0.030159
224.027,-1.838517,-0.116892,0.030239,-0.030239
224.039,-1.838621,-0.117204,0.030427,-0.030427
224.047,-1.838672,-0.117357,0.030519,-0.030519
224.059,-1.838723,-0.117508,0.030610,-0.030610
224.067,-1.838756,-0.117665,0.030710,-0.030710
224.079,-1.838823,-0.117971,0.030907,-0.030907
224.087,-1.838857,-0.118121,0.031003,-0.031003
224.099,-1.838891,-0.118269,0.031098,-0.031098
224.107,-1.838910,-0.118413,0.031199,-0.031199
224.119,-1.838950,-0.118695,0.031398,-0.031398
224.127,-1.838970,-0.118833,0.031496,-0.031496
224.139,-1.838970,-0.118966,0.031595,-0.031595
224.147,-1.838972,-0.119097,0.031693,-0.031693
224.159,-1.838977,-0.119352,0.031867,-0.031867
224.167,-1.838956,-0.119469,0.031937,-0.031937
224.179,-1.838935,-0.119584,0.032006,-0.032006
224.187,-1.838916,-0.119697,0.032075,-0.032075
224.199,-1.838869,-0.119928,0.032201,-0.032201
224.207,-1.838842,-0.120046,0.032259,-0.032259
224.219,-1.838817,-0.120162,0.032317,-0.032317
224.227,-1.838792,-0.120276,0.032375,-0.032375
224.239,-1.838712,-0.120493,0.032462,-0.032462
224.247,-1.838674,-0.120598,0.032507,-0.032507
224.259,-1.838637,-0.120701,0.032551,-0.032551
224.267,-1.838584,-0.120805,0.032566,-0.032566
224.279,-1.838482,-0.121008,0.032578,-0.032578
224.287,-1.838434,-0.121106,0.032575,-0.032575
224.299,-1.838361,-0.121223,0.032560,-0.032560
224.307,-1.838289,-0.121338,0.032547,-0.032547
224.319,-1.838151,-0.121559,0.032525,-0.032525
224.327,-1.838065,-0.121698,0.032501,-0.032501
224.339,-1.837981,-0.121834,0.032480,-0.032480
224.347,-1.837899,-0.121967,0.032460,-0.032460
224.359,-1.837740,-0.122225,0.032424,-0.032424
224.367,-1.837652,-0.122359,0.032388,-0.032388
224.380,-1.837566,-0.122490,0.032354,-0.032354
224.387,-1.837482,-0.122620,0.032322,-0.032322
224.399,-1.837399,-0.122746,0.032292,-0.032292
224.407,-1.837316,-0.122877,0.032235,-0.032235
224.419,-1.837156,-0.123133,0.032129,-0.032129
224.427,-1.837079,-0.123257,0.032078,-0.032078
224.439,-1.836903,-0.123496,0.031932,-0.031932
224.447,-1.836818,-0.123612,0.031863,-0.031863
224.459,-1.836734,-0.123726,0.031797,-0.031797
224.467,-1.836637,-0.123835,0.031707,-0.031707
224.479,-1.836448,-0.124046,0.031537,-0.031537
224.487,-1.836357,-0.124148,0.031456,-0.031456
224.499,-1.836241,-0.124250,0.031365,-0.031365
224.507,-1.836128,-0.124351,0.031278,-0.031278
224.519,-1.835909,-0.124544,0.031108,-0.031108
224.527,-1.835796,-0.124621,0.031006,-0.031006
224.539,-1.835685,-0.124696,0.030908,-0.030908
224.547,-1.835577,-0.124769,0.030812,-0.030812
224.559,-1.835361,-0.124909,0.030614,-0.030614
224.567,-1.835254,-0.124977,0.030513,-0.030513
224.579,-1.835149,-0.125042,0.030415,-0.030415
224.587,-1.835047,-0.125106,0.030320,-0.030320
224.599,-1.834862,-0.125216,0.030109,-0.030109
224.607,-1.834772,-0.125268,0.030009,-0.030009
224.619,-1.834685,-0.125319,0.029911,-0.029911
224.627,-1.834601,-0.125368,0.029816,-0.029816
224.639,-1.834440,-0.125464,0.029592,-0.029592
224.647,-1.834364,-0.125511,0.029485,-0.029485
224.659,-1.834289,-0.125556,0.029380,-0.029380
224.667,-1.834221,-0.125600,0.029257,-0.029257
224.679,-1.834090,-0.125684,0.029021,-0.029021
224.687,-1.834028,-0.125724,0.028908,-0.028908
224.699,-1.833967,-0.125751,0.028771,-0.028771
224.707,-1.833909,-0.125776,0.028629,-0.028629
224.719,-1.833796,-0.125823,0.028357,-0.028357
224.727,-1.833750,-0.125832,0.028193,-0.028193
224.739,-1.833706,-0.125839,0.028033,-0.028033
224.747,-1.833664,-0.125846,0.027877,-0.027877
224.759,-1.833601,-0.125852,0.027530,-0.027530
224.767,-1.833579,-0.125852,0.027341,-0.027341
224.779,-1.833559,-0.125851,0.027156,-0.027156
224.787,-1.833539,-0.125849,0.026975,-0.026975
224.799,-1.833511,-0.125842,0.026562,-0.026562
224.807,-1.833498,-0.125837,0.026363,-0.026363
224.819,-1.833487,-0.125831,0.026169,-0.026169
224.827,-1.833481,-0.125840,0.025949,-0.025949
224.839,-1.833473,-0.125854,0.025523,-0.025523
224.847,-1.833470,-0.125861,0.025319,-0.025319
224.859,-1.833474,-0.125897,0.025093,-0.025093
224.867,-1.833479,-0.125933,0.024872,-0.024872
224.879,-1.833493,-0.125999,0.024448,-0.024448
224.887,-1.833502,-0.126031,0.024244,-0.024244
224.899,-1.833515,-0.126088,0.024020,-0.024020
224.907,-1.833530,-0.126143,0.023801,-0.023801
224.919,-1.833546,-0.126197,0.023588,-0.023588
224.927,-1.833562,-0.126249,0.023380,-0.023380
224.939,-1.833598,-0.126374,0.022934,-0.022934
224.947,-1.833617,-0.126433,0.022719,-0.022719
224.959,-1.833639,-0.126558,0.022285,-0.022285
224.967,-1.833643,-0.126623,0.022066,-0.022066
224.979,-1.833648,-0.126686,0.021852,-0.021852
224.987,-1.833654,-0.126748,0.021643,-0.021643
224.999,-1.833631,-0.126906,0.021197,-0.021197
225.007,-1.833622,-0.126983,0.020982,-0.020982
225.019,-1.833614,-0.127058,0.020773,-0.020773
225.027,-1.833593,-0.127138,0.020544,-0.020544
225.039,-1.833554,-0.127293,0.020104,-0.020104
225.047,-1.833537,-0.127368,0.019892,-0.019892
225.059,-1.833514,-0.127443,0.019658,-0.019658
225.067,-1.833493,-0.127516,0.019431,-0.019431
225.079,-1.833456,-0.127660,0.018993,-0.018993
225.087,-1.833443,-0.127717,0.018745,-0.018745
225.099,-1.833431,-0.127772,0.018503,-0.018503
225.107,-1.833420,-0.127827,0.018267,-0.018267
225.119,-1.833410,-0.127881,0.018037,-0.018037
225.127,-1.833397,-0.127916,0.017756,-0.017756
225.139,-1.833374,-0.127986,0.017215,-0.017215
225.147,-1.833365,-0.128021,0.016955,-0.016955
225.159,-1.833345,-0.128069,0.016417,-0.016417
225.167,-1.833335,-0.128082,0.016140,-0.016140
225.179,-1.833326,-0.128095,0.015870,-0.015870
225.187,-1.833319,-0.128107,0.015607,-0.015607
225.199,-1.833309,-0.128107,0.015060,-0.015060
225.207,-1.833305,-0.128108,0.014796,-0.014796
225.219,-1.833303,-0.128109,0.014539,-0.014539
225.227,-1.833305,-0.128103,0.014279,-0.014279
225.239,-1.833309,-0.128092,0.013777,-0.013777
225.247,-1.833313,-0.128086,0.013535,-0.013535
225.259,-1.833320,-0.128080,0.013290,-0.013290
225.267,-1.833327,-0.128074,0.013050,-0.013050
225.279,-1.833346,-0.128062,0.012586,-0.012586
225.287,-1.833354,-0.128055,0.012356,-0.012356
225.299,-1.833362,-0.128048,0.012132,-0.012132
225.307,-1.833370,-0.128042,0.011894,-0.011894
225.319,-1.833390,-0.128026,0.011421,-0.011421
225.327,-1.833401,-0.128015,0.011187,-0.011187
225.339,-1.833412,-0.128005,0.010957,-0.010957
225.347,-1.833425,-0.127995,0.010733,-0.010733
225.359,-1.833468,-0.127983,0.010284,-0.010284
225.367,-1.833490,-0.127978,0.010068,-0.010068
225.380,-1.833512,-0.127974,0.009857,-0.009857
225.387,-1.833532,-0.127985,0.009645,-0.009645
225.399,-1.833572,-0.128006,0.009236,-0.009236
225.407,-1.833592,-0.128018,0.009040,-0.009040
225.419,-1.833612,-0.128029,0.008847,-0.008847
225.427,-1.833641,-0.128044,0.008654,-0.008654
225.439,-1.833699,-0.128074,0.008281,-0.008281
225.447,-1.833728,-0.128089,0.008101,-0.008101
225.459,-1.833770,-0.128107,0.007930,-0.007930
225.467,-1.833811,-0.128125,0.007763,-0.007763
225.479,-1.833853,-0.128143,0.007600,-0.007600
225.487,-1.833894,-0.128162,0.007417,-0.007417
225.499,-1.834000,-0.128241,0.007041,-0.007041
225.507,-1.834053,-0.128280,0.006860,-0.006860
225.519,-1.834105,-0.128319,0.006683,-0.006683
225.527,-1.834175,-0.128373,0.006495,-0.006495
225.539,-1.834314,-0.128480,0.006134,-0.006134
225.547,-1.834383,-0.128533,0.005955,-0.005955
225.559,-1.834538,-0.128680,0.005587,-0.005587
225.568,-1.834614,-0.128752,0.005409,-0.005409
225.579,-1.834690,-0.128825,0.005235,-0.005235
225.587,-1.834772,-0.128927,0.005053,-0.005053
225.599,-1.834933,-0.129128,0.004701,-0.004701
225.607,-1.835012,-0.129228,0.004532,-0.004532
225.619,-1.835100,-0.129350,0.004359,-0.004359
225.627,-1.835188,-0.129471,0.004190,-0.004190
225.639,-1.835359,-0.129711,0.003864,-0.003864
225.647,-1.835443,-0.129844,0.003706,-0.003706
225.659,-1.835528,-0.129977,0.003551,-0.003551
225.667,-1.835611,-0.130108,0.003392,-0.003392
225.679,-1.835774,-0.130368,0.003086,-0.003086
225.687,-1.835860,-0.130507,0.002933,-0.002933
225.699,-1.835945,-0.130644,0.002784,-0.002784
225.707,-1.836028,-0.130781,0.002639,-0.002639
225.719,-1.836196,-0.131051,0.002360,-0.002360
225.727,-1.836280,-0.131184,0.002226,-0.002226
225.739,-1.836362,-0.131316,0.002096,-0.002096
225.747,-1.836444,-0.131447,0.001968,-0.001968
225.759,-1.836633,-0.131669,0.001744,-0.001744
225.767,-1.836725,-0.131780,0.001635,-0.001635
225.780,-1.836815,-0.131890,0.001529,-0.001529
225.787,-1.836913,-0.131976,0.001432,-0.001432
225.799,-1.837105,-0.132149,0.001242,-0.001242
225.807,-1.837199,-0.132235,0.001150,-0.001150
225.819,-1.837297,-0.132310,0.001068,-0.001068
225.827,-1.837394,-0.132385,0.000987,-0.000987
225.839,-1.837490,-0.132460,0.000909,-0.000909
225.847,-1.837584,-0.132535,0.000832,-0.000832
225.859,-1.837781,-0.132651,0.000664,-0.000664
225.867,-1.837878,-0.132710,0.000583,-0.000583
225.879,-1.838071,-0.132818,0.000422,-0.000422
225.887,-1.838167,-0.132869,0.000343,-0.000343
225.899,-1.838262,-0.132919,0.000266,-0.000266
225.907,-1.838355,-0.132970,0.000182,-0.000182
225.919,-1.838532,-0.133041,0.000023,-0.000023
225.927,-1.838618,-0.133078,-0.000054,0.000054
225.939,-1.838704,-0.133115,-0.000129,0.000129
225.947,-1.838788,-0.133153,-0.000203,0.000203
225.959,-1.838888,-0.133194,-0.000365,0.000365
225.967,-1.838936,-0.133215,-0.000448,0.000448
225.979,-1.838984,-0.133237,-0.000528,0.000528
225.987,-1.839008,-0.133256,-0.000623,0.000623
225.999,-1.839054,-0.133295,-0.000808,0.000808
226.007,-1.839077,-0.133315,-0.000897,0.000897
226.019,-1.839076,-0.133326,-0.000999,0.000999
226.027,-1.839076,-0.133338,-0.001098,0.001098
226.039,-1.839075,-0.133365,-0.001292,0.001292
226.047,-1.839056,-0.133370,-0.001394,0.001394
226.059,-1.839037,-0.133375,-0.001494,0.001494
226.067,-1.839018,-0.133382,-0.001593,0.001593
226.079,-1.839000,-0.133391,-0.001689,0.001689
226.087,-1.838964,-0.133381,-0.001788,0.001788
226.099,-1.838893,-0.133364,-0.001980,0.001980
226.107,-1.838858,-0.133358,-0.002073,0.002073
226.119,-1.838781,-0.133314,-0.002254,0.002254
226.127,-1.838743,-0.133295,-0.002343,0.002343
226.139,-1.838706,-0.133277,-0.002430,0.002430
226.147,-1.838665,-0.133251,-0.002515,0.002515
226.159,-1.838585,-0.133203,-0.002681,0.002681
226.167,-1.838547,-0.133181,-0.002763,0.002763
226.179,-1.838511,-0.133155,-0.002842,0.002842
226.187,-1.838475,-0.133131,-0.002921,0.002921
226.199,-1.838407,-0.133087,-0.003080,0.003080
226.207,-1.838373,-0.133068,-0.003160,0.003160
226.219,-1.838346,-0.133043,-0.003237,0.003237
226.227,-1.838320,-0.133021,-0.003314,0.003314
226.239,-1.838270,-0.132979,-0.003464,0.003464
226.247,-1.838252,-0.132936,-0.003538,0.003538
226.259,-1.838234,-0.132895,-0.003613,0.003613
226.267,-1.838217,-0.132855,-0.003691,0.003691
226.279,-1.838203,-0.132755,-0.003846,0.003846
226.287,-1.838206,-0.132695,-0.003923,0.003923
226.299,-1.838210,-0.132638,-0.003998,0.003998
226.307,-1.838213,-0.132582,-0.004073,0.004073
226.319,-1.838276,-0.132422,-0.004210,0.004210
226.327,-1.838306,-0.132344,-0.004280,0.004280
226.339,-1.838337,-0.132269,-0.004348,0.004348
226.347,-1.838381,-0.132175,-0.004414,0.004414
226.359,-1.838468,-0.131992,-0.004544,0.004544
226.367,-1.838511,-0.131904,-0.004607,0.004607
226.379,-1.838563,-0.131808,-0.004675,0.004675
226.387,-1.838613,-0.131714,-0.004748,0.004748
226.399,-1.838711,-0.131531,-0.004890,0.004890
226.407,-1.838766,-0.131444,-0.004955,0.004955
226.419,-1.838819,-0.131359,-0.005020,0.005020
226.427,-1.838872,-0.131276,-0.005084,0.005084
226.439,-1.838975,-0.131109,-0.005211,0.005211
226.447,-1.839024,-0.131025,-0.005276,0.005276
226.459,-1.839074,-0.130943,-0.005339,0.005339
226.467,-1.839123,-0.130862,-0.005402,0.005402
226.479,-1.839214,-0.130689,-0.005538,0.005538
226.487,-1.839256,-0.130596,-0.005609,0.005609
226.499,-1.839298,-0.130506,-0.005680,0.005680
226.507,-1.839340,-0.130417,-0.005758,0.005758
226.519,-1.839444,-0.130246,-0.005935,0.005935
226.528,-1.839495,-0.130163,-0.006022,0.006022
226.539,-1.839546,-0.130082,-0.006108,0.006108
226.547,-1.839620,-0.129982,-0.006206,0.006206
226.559,-1.839766,-0.129787,-0.006399,0.006399
226.567,-1.839838,-0.129693,-0.006493,0.006493
226.579,-1.839927,-0.129577,-0.006595,0.006595
226.587,-1.840015,-0.129464,-0.006696,0.006696
226.599,-1.840101,-0.129353,-0.006795,0.006795
226.607,-1.840187,-0.129244,-0.006893,0.006893
226.619,-1.840409,-0.128993,-0.007093,0.007093
226.627,-1.840518,-0.128870,-0.007190,0.007190
226.639,-1.840758,-0.128624,-0.007381,0.007381
226.647,-1.840888,-0.128500,-0.007476,0.007476
226.659,-1.841016,-0.128379,-0.007570,0.007570
226.667,-1.841143,-0.128259,-0.007663,0.007663
226.679,-1.841438,-0.128027,-0.007841,0.007841
226.687,-1.841583,-0.127914,-0.007929,0.007929
226.699,-1.841726,-0.127803,-0.008014,0.008014
226.707,-1.841877,-0.127700,-0.008092,0.008092
226.719,-1.842173,-0.127499,-0.008246,0.008246
226.727,-1.842317,-0.127401,-0.008322,0.008322
226.739,-1.842461,-0.127304,-0.008397,0.008397
226.747,-1.842607,-0.127215,-0.008468,0.008468
226.759,-1.842892,-0.127041,-0.008610,0.008610
226.767,-1.843033,-0.126955,-0.008679,0.008679
226.780,-1.843174,-0.126887,-0.008738,0.008738
226.787,-1.843313,-0.126821,-0.008796,0.008796
226.799,-1.843588,-0.126690,-0.008915,0.008915
226.807,-1.843731,-0.126644,-0.008971,0.008971
226.819,-1.843872,-0.126599,-0.009026,0.009026
226.827,-1.844010,-0.126555,-0.009080,0.009080
226.839,-1.844299,-0.126489,-0.009190,0.009190
226.848,-1.844449,-0.126468,-0.009245,0.009245
226.859,-1.844597,-0.126446,-0.009300,0.009300
226.867,-1.844743,-0.126426,-0.009354,0.009354
226.879,-1.844906,-0.126418,-0.009409,0.009409
226.887,-1.845067,-0.126409,-0.009463,0.009463
226.899,-1.845382,-0.126392,-0.009568,0.009568
226.907,-1.845553,-0.126386,-0.009627,0.009627
226.919,-1.845888,-0.126374,-0.009755,0.009755
226.927,-1.846053,-0.126367,-0.009824,0.009824
226.939,-1.846235,-0.126365,-0.009903,0.009903
226.947,-1.846415,-0.126363,-0.009981,0.009981
226.959,-1.846768,-0.126360,-0.010134,0.010134
226.967,-1.846966,-0.126376,-0.010231,0.010231
226.979,-1.847162,-0.126392,-0.010327,0.010327
226.987,-1.847355,-0.126407,-0.010421,0.010421
226.999,-1.847734,-0.126438,-0.010606,0.010606
227.007,-1.847941,-0.126467,-0.010717,0.010717
227.019,-1.848146,-0.126496,-0.010825,0.010825
227.027,-1.848347,-0.126525,-0.010932,0.010932
227.039,-1.848755,-0.126612,-0.011156,0.011156
227.047,-1.848960,-0.126669,-0.011274,0.011274
227.059,-1.849163,-0.126726,-0.011390,0.011390
227.067,-1.849364,-0.126782,-0.011504,0.011504
227.079,-1.849761,-0.126950,-0.011775,0.011775
227.087,-1.849956,-0.127032,-0.011907,0.011907
227.099,-1.850148,-0.127113,-0.012037,0.012037
227.107,-1.850350,-0.127209,-0.012204,0.012204
227.119,-1.850747,-0.127399,-0.012531,0.012531
227.127,-1.850943,-0.127493,-0.012690,0.012690
227.139,-1.851147,-0.127601,-0.012852,0.012852
227.147,-1.851350,-0.127709,-0.013012,0.013012
227.159,-1.851550,-0.127815,-0.013170,0.013170
227.167,-1.851747,-0.127919,-0.013325,0.013325
227.179,-1.852164,-0.128159,-0.013631,0.013631
227.187,-1.852370,-0.128277,-0.013780,0.013780
227.199,-1.852573,-0.128394,-0.013928,0.013928
227.207,-1.852790,-0.128507,-0.014066,0.014066
227.219,-1.853216,-0.128728,-0.014337,0.014337
227.227,-1.853426,-0.128837,-0.014471,0.014471
227.239,-1.853856,-0.129044,-0.014719,0.014719
227.247,-1.854068,-0.129146,-0.014841,0.014841
227.259,-1.854278,-0.129247,-0.014961,0.014961
227.267,-1.854486,-0.129347,-0.015080,0.015080
227.279,-1.854923,-0.129517,-0.015290,0.015290
227.287,-1.855137,-0.129601,-0.015396,0.015396
227.299,-1.855350,-0.129684,-0.015502,0.015502
227.307,-1.855565,-0.129748,-0.015596,0.015596
227.319,-1.855989,-0.129874,-0.015783,0.015783
227.327,-1.856199,-0.129936,-0.015875,0.015875
227.339,-1.856401,-0.129989,-0.015948,0.015948
227.347,-1.856603,-0.130042,-0.016022,0.016022
227.359,-1.856999,-0.130147,-0.016169,0.016169
227.367,-1.857193,-0.130185,-0.016227,0.016227
227.379,-1.857385,-0.130223,-0.016286,0.016286
227.387,-1.857575,-0.130262,-0.016344,0.016344
227.399,-1.857956,-0.130322,-0.016444,0.016444
227.407,-1.858147,-0.130344,-0.016486,0.016486
227.419,-1.858337,-0.130366,-0.016528,0.016528
227.427,-1.858525,-0.130388,-0.016570,0.016570
227.439,-1.858723,-0.130397,-0.016601,0.016601
227.447,-1.858919,-0.130405,-0.016633,0.016633
227.459,-1.859306,-0.130422,-0.016697,0.016697
227.467,-1.859512,-0.130409,-0.016718,0.016718
227.479,-1.859917,-0.130384,-0.016763,0.016763
227.487,-1.860117,-0.130372,-0.016787,0.016787
227.499,-1.860326,-0.130326,-0.016800,0.016800
227.507,-1.860534,-0.130281,-0.016814,0.016814
227.519,-1.860945,-0.130193,-0.016845,0.016845
227.527,-1.861148,-0.130150,-0.016861,0.016861
227.539,-1.861354,-0.130069,-0.016868,0.016868
227.547,-1.861558,-0.129989,-0.016876,0.016876
227.559,-1.861962,-0.129833,-0.016894,0.016894
227.567,-1.862165,-0.129733,-0.016904,0.016904
227.579,-1.862367,-0.129635,-0.016914,0.016914
227.587,-1.862567,-0.129539,-0.016925,0.016925
227.599,-1.862947,-0.129327,-0.016949,0.016949
227.607,-1.863129,-0.129211,-0.016963,0.016963
227.619,-1.863309,-0.129097,-0.016977,0.016977
227.627,-1.863489,-0.128985,-0.016993,0.016993
227.639,-1.863833,-0.128715,-0.017021,0.017021
227.647,-1.864004,-0.128583,-0.017039,0.017039
227.659,-1.864175,-0.128453,-0.017057,0.017057
227.667,-1.864351,-0.128299,-0.017078,0.017078
227.679,-1.864700,-0.127996,-0.017121,0.017121
227.687,-1.864874,-0.127847,-0.017144,0.017144
227.699,-1.865060,-0.127668,-0.017174,0.017174
227.707,-1.865245,-0.127490,-0.017204,0.017204
227.719,-1.865612,-0.127141,-0.017266,0.017266
227.727,-1.865803,-0.126945,-0.017311,0.017311
227.739,-1.865992,-0.126752,-0.017357,0.017357
227.747,-1.866181,-0.126562,-0.017403,0.017403
227.759,-1.866369,-0.126373,-0.017448,0.017448
227.767,-1.866560,-0.126184,-0.017514,0.017514
227.779,-1.866941,-0.125812,-0.017644,0.017644
227.787,-1.867130,-0.125629,-0.017708,0.017708
227.799,-1.867318,-0.125448,-0.017772,0.017772
227.807,-1.867522,-0.125273,-0.017844,0.017844
227.819,-1.867929,-0.124929,-0.017988,0.017988
227.827,-1.868132,-0.124760,-0.018059,0.018059
227.839,-1.868550,-0.124430,-0.018222,0.018222
227.847,-1.868759,-0.124268,-0.018302,0.018302
227.859,-1.868967,-0.124107,-0.018381,0.018381
227.867,-1.869182,-0.123964,-0.018463,0.018463
227.879,-1.869608,-0.123682,-0.018623,0.018623
227.887,-1.869820,-0.123543,-0.018702,0.018702
227.899,-1.870030,-0.123411,-0.018782,0.018782
227.907,-1.870240,-0.123280,-0.018862,0.018862
227.919,-1.870449,-0.123151,-0.018941,0.018941
227.927,-1.870657,-0.123022,-0.019019,0.019019
227.939,-1.871056,-0.122774,-0.019186,0.019186
227.947,-1.871256,-0.122651,-0.019269,0.019269
227.959,-1.871638,-0.122425,-0.019441,0.019441
227.967,-1.871822,-0.122322,-0.019531,0.019531
227.979,-1.872005,-0.122220,-0.019620,0.019620
227.987,-1.872189,-0.122119,-0.019708,0.019708
227.999,-1.872558,-0.121950,-0.019894,0.019894
228.007,-1.872743,-0.121868,-0.019987,0.019987
228.019,-1.872929,-0.121787,-0.020079,0.020079
228.027,-1.873112,-0.121728,-0.020161,0.020161
228.039,-1.873481,-0.121614,-0.020323,0.020323
228.047,-1.873665,-0.121557,-0.020403,0.020403
228.059,-1.873850,-0.121502,-0.020483,0.020483
228.067,-1.874021,-0.121456,-0.020551,0.020551
228.079,-1.874364,-0.121365,-0.020686,0.020686
228.087,-1.874536,-0.121320,-0.020752,0.020752
228.099,-1.874679,-0.121297,-0.020808,0.020808
228.107,-1.874823,-0.121274,-0.020863,0.020863
228.119,-1.875115,-0.121228,-0.020973,0.020973
228.127,-1.875228,-0.121234,-0.021015,0.021015
228.139,-1.875344,-0.121240,-0.021058,0.021058
228.147,-1.875461,-0.121247,-0.021099,0.021099
228.159,-1.875679,-0.121294,-0.021175,0.021175
228.167,-1.875780,-0.121335,-0.021209,0.021209
228.179,-1.875883,-0.121375,-0.021244,0.021244
228.187,-1.875989,-0.121415,-0.021300,0.021300
228.199,-1.876159,-0.121553,-0.021401,0.021401
228.207,-1.876249,-0.121620,-0.021451,0.021451
228.219,-1.876341,-0.121687,-0.021501,0.021501
228.227,-1.876399,-0.121768,-0.021540,0.021540
228.239,-1.876524,-0.121931,-0.021621,0.021621
228.247,-1.876591,-0.122011,-0.021663,0.021663
228.259,-1.876637,-0.122107,-0.021700,0.021700
228.267,-1.876687,-0.122203,-0.021737,0.021737
228.279,-1.876740,-0.122298,-0.021774,0.021774
228.287,-1.876795,-0.122391,-0.021811,0.021811
228.299,-1.876855,-0.122605,-0.021881,0.021881
