time,x,y,z,altitude
65.700,0.159490,-1.156207,-0.038638,0.038638
65.712,0.159539,-1.156154,-0.038592,0.038592
65.720,0.159559,-1.156128,-0.038576,0.038576
65.732,0.159579,-1.156103,-0.038560,0.038560
65.740,0.159605,-1.156071,-0.038537,0.038537
65.752,0.159653,-1.156008,-0.038494,0.038494
65.760,0.159674,-1.155978,-0.038473,0.038473
65.772,0.159700,-1.155951,-0.038441,0.038441
65.780,0.159723,-1.155924,-0.038409,0.038409
65.792,0.159765,-1.155871,-0.038349,0.038349
65.800,0.159788,-1.155845,-0.038310,0.038310
65.812,0.159810,-1.155819,-0.038272,0.038272
65.820,0.159831,-1.155793,-0.038235,0.038235
65.832,0.159873,-1.155743,-0.038140,0.038140
65.840,0.159895,-1.155718,-0.038090,0.038090
65.852,0.159917,-1.155692,-0.038041,0.038041
65.860,0.159936,-1.155667,-0.037993,0.037993
65.872,0.159955,-1.155616,-0.037872,0.037872
65.880,0.159964,-1.155591,-0.037813,0.037813
65.892,0.159971,-1.155566,-0.037756,0.037756
65.900,0.159990,-1.155542,-0.037687,0.037687
65.912,0.160024,-1.155494,-0.037558,0.037558
65.920,0.160039,-1.155471,-0.037496,0.037496
65.932,0.160076,-1.155450,-0.037420,0.037420
65.940,0.160110,-1.155429,-0.037345,0.037345
65.952,0.160175,-1.155387,-0.037201,0.037201
65.960,0.160226,-1.155357,-0.037107,0.037107
65.972,0.160276,-1.155328,-0.037016,0.037016
65.980,0.160323,-1.155299,-0.036926,0.036926
65.992,0.160412,-1.155244,-0.036753,0.036753
66.000,0.160487,-1.155209,-0.036654,0.036654
66.012,0.160559,-1.155176,-0.036558,0.036558
66.020,0.160628,-1.155143,-0.036463,0.036463
66.032,0.160793,-1.155073,-0.036265,0.036265
66.040,0.160888,-1.155035,-0.036157,0.036157
66.052,0.160980,-1.154999,-0.036052,0.036052
66.060,0.161071,-1.154963,-0.035948,0.035948
66.072,0.161316,-1.154892,-0.035690,0.035690
66.080,0.161432,-1.154858,-0.035565,0.035565
66.092,0.161546,-1.154824,-0.035442,0.035442
66.100,0.161688,-1.154788,-0.035300,0.035300
66.112,0.161961,-1.154718,-0.035025,0.035025
66.120,0.162092,-1.154684,-0.034892,0.034892
66.132,0.162233,-1.154647,-0.034744,0.034744
66.140,0.162369,-1.154611,-0.034598,0.034598
66.152,0.162631,-1.154542,-0.034331,0.034331
66.160,0.162765,-1.154527,-0.034193,0.034193
66.172,0.162897,-1.154511,-0.034058,0.034058
66.180,0.163024,-1.154497,-0.033925,0.033925
66.192,0.163289,-1.154471,-0.033663,0.033663
66.200,0.163427,-1.154459,-0.033534,0.033534
66.212,0.163559,-1.154449,-0.033408,0.033408
66.220,0.163688,-1.154438,-0.033284,0.033284
66.232,0.163992,-1.154438,-0.033014,0.033014
66.240,0.164139,-1.154438,-0.032883,0.032883
66.252,0.164282,-1.154439,-0.032755,0.032755
66.260,0.164422,-1.154441,-0.032630,0.032630
66.272,0.164740,-1.154458,-0.032345,0.032345
66.280,0.164892,-1.154467,-0.032207,0.032207
66.292,0.165041,-1.154477,-0.032073,0.032073
66.300,0.165198,-1.154494,-0.031924,0.031924
66.312,0.165501,-1.154528,-0.031635,0.031635
66.320,0.165648,-1.154545,-0.031495,0.031495
66.332,0.165804,-1.154577,-0.031337,0.031337
66.340,0.165956,-1.154610,-0.031183,0.031183
66.352,0.166249,-1.154675,-0.030884,0.030884
66.360,0.166396,-1.154723,-0.030735,0.030735
66.372,0.166538,-1.154770,-0.030589,0.030589
66.380,0.166678,-1.154818,-0.030446,0.030446
66.392,0.166944,-1.154924,-0.030162,0.030162
66.400,0.167071,-1.154982,-0.030020,0.030020
66.412,0.167195,-1.155040,-0.029881,0.029881
66.420,0.167315,-1.155098,-0.029744,0.029744
66.432,0.167512,-1.155253,-0.029460,0.029460
66.440,0.167608,-1.155329,-0.029330,0.029330
66.452,0.167701,-1.155406,-0.029203,0.029203
66.460,0.167782,-1.155505,-0.029067,0.029067
66.472,0.167940,-1.155701,-0.028801,0.028801
66.480,0.168016,-1.155797,-0.028673,0.028673
66.492,0.168077,-1.155904,-0.028531,0.028531
66.500,0.168136,-1.156010,-0.028391,0.028391
66.512,0.168249,-1.156219,-0.028132,0.028132
66.520,0.168304,-1.156322,-0.028006,0.028006
66.532,0.168348,-1.156430,-0.027873,0.027873
66.540,0.168390,-1.156537,-0.027742,0.027742
66.552,0.168472,-1.156748,-0.027488,0.027488
66.560,0.168509,-1.156862,-0.027371,0.027371
66.572,0.168545,-1.156975,-0.027256,0.027256
66.580,0.168580,-1.157087,-0.027142,0.027142
66.592,0.168653,-1.157315,-0.026909,0.026909
66.600,0.168692,-1.157431,-0.026789,0.026789
66.612,0.168729,-1.157545,-0.026671,0.026671
66.620,0.168765,-1.157659,-0.026555,0.026555
66.632,0.168857,-1.157920,-0.026303,0.026303
66.640,0.168900,-1.158049,-0.026180,0.026180
66.652,0.168942,-1.158178,-0.026060,0.026060
66.660,0.168978,-1.158325,-0.025927,0.025927
66.672,0.169049,-1.158616,-0.025669,0.025669
66.680,0.169083,-1.158761,-0.025543,0.025543
66.692,0.169110,-1.158918,-0.025401,0.025401
66.700,0.169135,-1.159075,-0.025261,0.025261
66.712,0.169182,-1.159387,-0.024988,0.024988
66.720,0.169206,-1.159552,-0.024828,0.024828
66.732,0.169229,-1.159717,-0.024671,0.024671
66.740,0.169252,-1.159881,-0.024516,0.024516
66.752,0.169298,-1.160214,-0.024186,0.024186
66.760,0.169322,-1.160383,-0.024010,0.024010
66.772,0.169344,-1.160552,-0.023838,0.023838
66.780,0.169365,-1.160721,-0.023669,0.023669
66.792,0.169413,-1.161059,-0.023316,0.023316
66.800,0.169439,-1.161229,-0.023133,0.023133
66.812,0.169465,-1.161398,-0.022952,0.022952
66.820,0.169491,-1.161567,-0.022774,0.022774
66.832,0.169585,-1.161860,-0.022363,0.022363
66.840,0.169629,-1.162007,-0.022163,0.022163
66.852,0.169673,-1.162154,-0.021966,0.021966
66.860,0.169737,-1.162275,-0.021742,0.021742
66.872,0.169861,-1.162518,-0.021311,0.021311
66.880,0.169921,-1.162641,-0.021101,0.021101
66.892,0.169987,-1.162727,-0.020869,0.020869
66.900,0.170052,-1.162814,-0.020641,0.020641
66.912,0.170177,-1.162992,-0.020196,0.020196
66.920,0.170250,-1.163053,-0.019954,0.019954
66.932,0.170322,-1.163116,-0.019716,0.019716
66.940,0.170393,-1.163180,-0.019483,0.019483
66.952,0.170546,-1.163280,-0.019006,0.019006
66.960,0.170628,-1.163317,-0.018762,0.018762
66.972,0.170709,-1.163357,-0.018524,0.018524
66.980,0.170788,-1.163397,-0.018290,0.018290
66.992,0.170929,-1.163427,-0.017789,0.017789
67.000,0.170999,-1.163445,-0.017545,0.017545
67.012,0.171068,-1.163466,-0.017305,0.017305
67.020,0.171126,-1.163467,-0.017049,0.017049
67.032,0.171241,-1.163477,-0.016549,0.016549
67.040,0.171299,-1.163485,-0.016306,0.016306
67.052,0.171354,-1.163494,-0.016067,0.016067
67.060,0.171409,-1.163494,-0.015817,0.015817
67.072,0.171517,-1.163500,-0.015330,0.015330
67.080,0.171571,-1.163505,-0.015093,0.015093
67.092,0.171629,-1.163506,-0.014846,0.014846
67.100,0.171687,-1.163510,-0.014603,0.014603
67.112,0.171805,-1.163521,-0.014130,0.014130
67.120,0.171869,-1.163532,-0.013896,0.013896
67.132,0.171934,-1.163543,-0.013666,0.013666
67.140,0.171998,-1.163556,-0.013440,0.013440
67.152,0.172121,-1.163587,-0.013001,0.013001
67.160,0.172180,-1.163606,-0.012807,0.012807
67.172,0.172238,-1.163627,-0.012617,0.012617
67.180,0.172297,-1.163649,-0.012430,0.012430
67.192,0.172401,-1.163714,-0.012076,0.012076
67.200,0.172453,-1.163748,-0.011903,0.011903
67.212,0.172507,-1.163783,-0.011733,0.011733
67.220,0.172550,-1.163823,-0.011576,0.011576
67.232,0.172640,-1.163908,-0.011270,0.011270
67.240,0.172685,-1.163951,-0.011121,0.011121
67.252,0.172720,-1.164000,-0.010982,0.010982
67.260,0.172756,-1.164049,-0.010845,0.010845
67.272,0.172828,-1.164151,-0.010578,0.010578
67.280,0.172840,-1.164203,-0.010469,0.010469
67.292,0.172853,-1.164257,-0.010362,0.010362
67.300,0.172868,-1.164312,-0.010256,0.010256
67.312,0.172901,-1.164424,-0.010050,0.010050
67.320,0.172909,-1.164479,-0.009957,0.009957
67.332,0.172917,-1.164535,-0.009865,0.009865
67.340,0.172927,-1.164592,-0.009774,0.009774
67.352,0.172959,-1.164709,-0.009596,0.009596
67.360,0.172982,-1.164768,-0.009508,0.009508
67.372,0.173007,-1.164829,-0.009421,0.009421
67.380,0.173033,-1.164891,-0.009335,0.009335
67.392,0.173090,-1.165002,-0.009139,0.009139
67.400,0.173120,-1.165059,-0.009044,0.009044
67.412,0.173150,-1.165118,-0.008950,0.008950
67.420,0.173203,-1.165180,-0.008853,0.008853
67.432,0.173311,-1.165309,-0.008663,0.008663
67.440,0.173365,-1.165375,-0.008569,0.008569
67.452,0.173432,-1.165430,-0.008476,0.008476
67.460,0.173500,-1.165486,-0.008383,0.008383
67.472,0.173636,-1.165602,-0.008211,0.008211
67.480,0.173720,-1.165638,-0.008124,0.008124
67.492,0.173805,-1.165677,-0.008038,0.008038
67.500,0.173890,-1.165716,-0.007952,0.007952
67.512,0.174075,-1.165777,-0.007779,0.007779
67.520,0.174176,-1.165799,-0.007695,0.007695
67.532,0.174277,-1.165823,-0.007611,0.007611
67.540,0.174377,-1.165849,-0.007529,0.007529
67.552,0.174591,-1.165861,-0.007366,0.007366
67.560,0.174698,-1.165870,-0.007286,0.007286
67.572,0.174805,-1.165881,-0.007207,0.007207
67.580,0.174912,-1.165894,-0.007128,0.007128
67.592,0.175119,-1.165887,-0.006981,0.006981
67.600,0.175223,-1.165887,-0.006907,0.006907
67.612,0.175326,-1.165890,-0.006835,0.006835
67.620,0.175428,-1.165884,-0.006773,0.006773
67.632,0.175634,-1.165879,-0.006651,0.006651
67.640,0.175737,-1.165879,-0.006593,0.006593
67.652,0.175845,-1.165860,-0.006549,0.006549
67.660,0.175953,-1.165843,-0.006504,0.006504
67.672,0.176169,-1.165815,-0.006413,0.006413
67.680,0.176284,-1.165774,-0.006388,0.006388
67.692,0.176398,-1.165736,-0.006363,0.006363
67.700,0.176511,-1.165702,-0.006336,0.006336
67.712,0.176759,-1.165617,-0.006303,0.006303
67.720,0.176893,-1.165566,-0.006295,0.006295
67.732,0.177025,-1.165519,-0.006286,0.006286
67.740,0.177158,-1.165473,-0.006277,0.006277
67.752,0.177451,-1.165342,-0.006275,0.006275
67.760,0.177595,-1.165281,-0.006290,0.006290
67.772,0.177738,-1.165222,-0.006303,0.006303
67.780,0.177895,-1.165151,-0.006314,0.006314
67.792,0.178205,-1.165017,-0.006331,0.006331
67.800,0.178359,-1.164955,-0.006338,0.006338
67.812,0.178541,-1.164886,-0.006331,0.006331
67.820,0.178721,-1.164819,-0.006323,0.006323
67.832,0.179076,-1.164695,-0.006305,0.006305
67.840,0.179252,-1.164637,-0.006294,0.006294
67.852,0.179440,-1.164574,-0.006276,0.006276
67.860,0.179626,-1.164513,-0.006258,0.006258
67.872,0.179992,-1.164399,-0.006218,0.006218
67.880,0.180181,-1.164332,-0.006201,0.006201
67.892,0.180368,-1.164267,-0.006182,0.006182
67.900,0.180552,-1.164205,-0.006163,0.006163
67.912,0.180930,-1.164070,-0.006124,0.006124
67.920,0.181124,-1.163996,-0.006106,0.006106
67.932,0.181317,-1.163924,-0.006087,0.006087
67.940,0.181507,-1.163855,-0.006067,0.006067
67.952,0.181923,-1.163703,-0.006045,0.006045
67.960,0.182126,-1.163632,-0.006032,0.006032
67.972,0.182327,-1.163563,-0.006018,0.006018
67.980,0.182536,-1.163482,-0.006008,0.006008
67.992,0.182945,-1.163332,-0.005984,0.005984
68.000,0.183146,-1.163261,-0.005978,0.005978
68.012,0.183349,-1.163187,-0.005967,0.005967
68.020,0.183550,-1.163115,-0.005955,0.005955
68.032,0.183944,-1.162982,-0.005928,0.005928
68.040,0.184142,-1.162911,-0.005916,0.005916
68.052,0.184337,-1.162844,-0.005903,0.005903
68.060,0.184530,-1.162779,-0.005888,0.005888
68.072,0.184916,-1.162640,-0.005869,0.005869
68.080,0.185109,-1.162565,-0.005863,0.005863
68.092,0.185301,-1.162493,-0.005855,0.005855
68.100,0.185489,-1.162425,-0.005845,0.005845
68.112,0.185856,-1.162277,-0.005834,0.005834
68.120,0.186036,-1.162198,-0.005842,0.005842
68.132,0.186213,-1.162123,-0.005849,0.005849
68.140,0.186388,-1.162051,-0.005854,0.005854
68.152,0.186718,-1.161893,-0.005883,0.005883
68.160,0.186882,-1.161819,-0.005893,0.005893
68.172,0.187043,-1.161749,-0.005902,0.005902
68.180,0.187187,-1.161668,-0.005916,0.005916
68.192,0.187472,-1.161516,-0.005959,0.005959
68.200,0.187613,-1.161445,-0.005978,0.005978
68.212,0.187745,-1.161359,-0.006000,0.006000
68.220,0.187875,-1.161275,-0.006019,0.006019
68.232,0.188134,-1.161117,-0.006052,0.006052
68.240,0.188248,-1.161015,-0.006089,0.006089
68.252,0.188361,-1.160917,-0.006124,0.006124
68.260,0.188473,-1.160823,-0.006156,0.006156
68.272,0.188705,-1.160633,-0.006230,0.006230
68.280,0.188825,-1.160537,-0.006272,0.006272
68.292,0.188943,-1.160445,-0.006311,0.006311
68.300,0.189061,-1.160357,-0.006348,0.006348
68.312,0.189293,-1.160139,-0.006425,0.006425
68.320,0.189406,-1.160036,-0.006460,0.006460
68.332,0.189519,-1.159937,-0.006493,0.006493
68.340,0.189622,-1.159818,-0.006548,0.006548
68.352,0.189827,-1.159591,-0.006649,0.006649
68.360,0.189929,-1.159482,-0.006696,0.006696
68.372,0.190031,-1.159377,-0.006740,0.006740
68.380,0.190121,-1.159256,-0.006798,0.006798
68.392,0.190302,-1.159021,-0.006906,0.006906
68.400,0.190392,-1.158909,-0.006957,0.006957
68.412,0.190483,-1.158766,-0.007028,0.007028
68.420,0.190574,-1.158628,-0.007096,0.007096
68.432,0.190757,-1.158362,-0.007222,0.007222
68.440,0.190838,-1.158200,-0.007295,0.007295
68.452,0.190919,-1.158043,-0.007366,0.007366
68.460,0.191000,-1.157889,-0.007433,0.007433
68.472,0.191154,-1.157558,-0.007560,0.007560
68.480,0.191227,-1.157380,-0.007628,0.007628
68.492,0.191301,-1.157207,-0.007693,0.007693
68.500,0.191376,-1.157037,-0.007756,0.007756
68.512,0.191534,-1.156647,-0.007871,0.007871
68.520,0.191612,-1.156459,-0.007924,0.007924
68.532,0.191691,-1.156274,-0.007975,0.007975
68.540,0.191766,-1.156067,-0.008033,0.008033
68.552,0.191917,-1.155666,-0.008141,0.008141
68.560,0.191993,-1.155472,-0.008191,0.008191
68.572,0.192066,-1.155266,-0.008244,0.008244
68.580,0.192139,-1.155064,-0.008296,0.008296
68.592,0.192288,-1.154674,-0.008391,0.008391
68.600,0.192334,-1.154492,-0.008443,0.008443
68.612,0.192382,-1.154314,-0.008492,0.008492
68.620,0.192431,-1.154139,-0.008538,0.008538
68.632,0.192531,-1.153802,-0.008624,0.008624
68.640,0.192569,-1.153642,-0.008668,0.008668
68.652,0.192609,-1.153484,-0.008710,0.008710
68.660,0.192649,-1.153330,-0.008750,0.008750
68.672,0.192739,-1.153034,-0.008820,0.008820
68.680,0.192787,-1.152892,-0.008851,0.008851
68.692,0.192837,-1.152753,-0.008881,0.008881
68.700,0.192888,-1.152617,-0.008908,0.008908
68.712,0.193001,-1.152364,-0.008951,0.008951
68.720,0.193059,-1.152242,-0.008970,0.008970
68.733,0.193182,-1.152017,-0.008987,0.008987
68.740,0.193249,-1.151912,-0.008986,0.008986
68.752,0.193317,-1.151810,-0.008983,0.008983
68.760,0.193386,-1.151711,-0.008980,0.008980
68.772,0.193457,-1.151617,-0.008960,0.008960
68.780,0.193528,-1.151527,-0.008939,0.008939
68.792,0.193675,-1.151354,-0.008895,0.008895
68.800,0.193753,-1.151264,-0.008860,0.008860
68.812,0.193832,-1.151177,-0.008825,0.008825
68.820,0.193913,-1.151092,-0.008790,0.008790
68.832,0.194081,-1.150930,-0.008701,0.008701
68.840,0.194170,-1.150852,-0.008649,0.008649
68.852,0.194260,-1.150777,-0.008596,0.008596
68.860,0.194351,-1.150703,-0.008544,0.008544
68.872,0.194565,-1.150580,-0.008439,0.008439
68.880,0.194672,-1.150521,-0.008386,0.008386
68.892,0.194781,-1.150465,-0.008334,0.008334
68.900,0.194891,-1.150411,-0.008281,0.008281
68.912,0.195117,-1.150318,-0.008171,0.008171
68.920,0.195231,-1.150275,-0.008117,0.008117
68.932,0.195346,-1.150233,-0.008062,0.008062
68.940,0.195460,-1.150200,-0.007996,0.007996
68.952,0.195689,-1.150140,-0.007864,0.007864
68.960,0.195805,-1.150112,-0.007798,0.007798
68.972,0.195918,-1.150094,-0.007733,0.007733
68.980,0.196031,-1.150078,-0.007667,0.007667
68.992,0.196261,-1.150048,-0.007537,0.007537
69.000,0.196378,-1.150035,-0.007471,0.007471
69.012,0.196495,-1.150023,-0.007406,0.007406
69.020,0.196613,-1.150012,-0.007341,0.007341
69.032,0.196857,-1.149996,-0.007225,0.007225
69.040,0.196982,-1.149991,-0.007169,0.007169
69.052,0.197107,-1.149988,-0.007113,0.007113
69.060,0.197234,-1.149986,-0.007057,0.007057
69.072,0.197498,-1.149975,-0.006950,0.006950
69.080,0.197630,-1.149971,-0.006907,0.006907
69.092,0.197764,-1.149970,-0.006864,0.006864
69.100,0.197894,-1.149956,-0.006827,0.006827
69.112,0.198158,-1.149932,-0.006753,0.006753
69.120,0.198291,-1.149922,-0.006716,0.006716
69.132,0.198399,-1.149898,-0.006691,0.006691
69.140,0.198508,-1.149876,-0.006666,0.006666
69.152,0.198727,-1.149834,-0.006615,0.006615
69.160,0.198838,-1.149815,-0.006590,0.006590
69.172,0.198911,-1.149791,-0.006579,0.006579
69.180,0.198985,-1.149769,-0.006567,0.006567
69.192,0.199138,-1.149727,-0.006543,0.006543
69.200,0.199173,-1.149684,-0.006570,0.006570
69.212,0.199210,-1.149642,-0.006596,0.006596
69.220,0.199249,-1.149602,-0.006619,0.006619
69.232,0.199282,-1.149516,-0.006682,0.006682
69.240,0.199279,-1.149470,-0.006722,0.006722
69.252,0.199278,-1.149426,-0.006760,0.006760
69.260,0.199279,-1.149382,-0.006795,0.006795
69.272,0.199203,-1.149286,-0.006887,0.006887
69.280,0.199171,-1.149239,-0.006929,0.006929
69.292,0.199140,-1.149194,-0.006970,0.006970
69.300,0.199058,-1.149156,-0.007030,0.007030
69.312,0.198903,-1.149084,-0.007142,0.007142
69.320,0.198831,-1.149050,-0.007199,0.007199
69.332,0.198701,-1.149014,-0.007285,0.007285
69.340,0.198576,-1.148978,-0.007369,0.007369
69.352,0.198339,-1.148910,-0.007527,0.007527
69.360,0.198172,-1.148883,-0.007626,0.007626
69.372,0.198010,-1.148855,-0.007723,0.007723
69.380,0.197853,-1.148828,-0.007816,0.007816
69.392,0.197478,-1.148774,-0.008011,0.008011
69.400,0.197262,-1.148747,-0.008113,0.008113
69.412,0.197050,-1.148722,-0.008213,0.008213
69.420,0.196845,-1.148697,-0.008309,0.008309
69.432,0.196392,-1.148656,-0.008514,0.008514
69.440,0.196144,-1.148639,-0.008621,0.008621
69.452,0.195903,-1.148622,-0.008725,0.008725
69.460,0.195667,-1.148606,-0.008825,0.008825
69.472,0.195099,-1.148553,-0.009058,0.009058
69.480,0.194824,-1.148527,-0.009168,0.009168
69.492,0.194556,-1.148501,-0.009276,0.009276
69.500,0.194254,-1.148442,-0.009399,0.009399
69.512,0.193671,-1.148326,-0.009632,0.009632
69.520,0.193390,-1.148269,-0.009744,0.009744
69.532,0.193074,-1.148181,-0.009861,0.009861
69.540,0.192766,-1.148094,-0.009974,0.009974
69.552,0.192170,-1.147924,-0.010189,0.010189
69.560,0.191859,-1.147810,-0.010310,0.010310
69.572,0.191554,-1.147698,-0.010427,0.010427
69.580,0.191255,-1.147588,-0.010540,0.010540
69.592,0.190648,-1.147340,-0.010763,0.010763
69.600,0.190340,-1.147204,-0.010873,0.010873
69.612,0.190038,-1.147070,-0.010979,0.010979
69.620,0.189744,-1.146938,-0.011082,0.011082
69.632,0.189115,-1.146624,-0.011288,0.011288
69.640,0.188810,-1.146472,-0.011385,0.011385
69.652,0.188512,-1.146320,-0.011479,0.011479
69.660,0.188179,-1.146152,-0.011578,0.011578
69.672,0.187537,-1.145823,-0.011767,0.011767
69.680,0.187226,-1.145662,-0.011864,0.011864
69.692,0.186922,-1.145503,-0.011960,0.011960
69.700,0.186599,-1.145332,-0.012060,0.012060
69.712,0.185974,-1.144997,-0.012250,0.012250
69.720,0.185671,-1.144834,-0.012341,0.012341
69.732,0.185337,-1.144652,-0.012437,0.012437
69.740,0.185010,-1.144474,-0.012530,0.012530
69.752,0.184380,-1.144125,-0.012717,0.012717
69.760,0.184045,-1.143938,-0.012808,0.012808
69.772,0.183718,-1.143753,-0.012896,0.012896
69.780,0.183397,-1.143570,-0.012981,0.012981
69.792,0.182755,-1.143191,-0.013136,0.013136
69.800,0.182434,-1.142995,-0.013205,0.013205
69.812,0.182120,-1.142802,-0.013271,0.013271
69.820,0.181814,-1.142611,-0.013336,0.013336
69.832,0.181167,-1.142184,-0.013426,0.013426
69.840,0.180853,-1.141975,-0.013468,0.013468
69.852,0.180546,-1.141769,-0.013507,0.013507
69.860,0.180216,-1.141538,-0.013543,0.013543
69.872,0.179577,-1.141084,-0.013635,0.013635
69.880,0.179269,-1.140861,-0.013678,0.013678
69.892,0.178930,-1.140612,-0.013718,0.013718
69.900,0.178598,-1.140365,-0.013756,0.013756
69.912,0.177957,-1.139879,-0.013827,0.013827
69.920,0.177612,-1.139615,-0.013859,0.013859
69.932,0.177274,-1.139355,-0.013890,0.013890
69.940,0.176944,-1.139098,-0.013919,0.013919
69.952,0.176304,-1.138592,-0.013973,0.013973
69.960,0.175962,-1.138307,-0.013996,0.013996
69.972,0.175627,-1.138025,-0.014018,0.014018
69.980,0.175299,-1.137747,-0.014038,0.014038
69.992,0.174623,-1.137175,-0.014095,0.014095
70.000,0.174275,-1.136883,-0.014117,0.014117
70.012,0.173934,-1.136593,-0.014139,0.014139
70.020,0.173600,-1.136306,-0.014158,0.014158
70.032,0.172855,-1.135723,-0.014197,0.014197
70.040,0.172493,-1.135436,-0.014215,0.014215
70.052,0.172139,-1.135152,-0.014232,0.014232
70.060,0.171756,-1.134874,-0.014239,0.014239
70.072,0.171014,-1.134326,-0.014250,0.014250
70.080,0.170652,-1.134055,-0.014255,0.014255
70.092,0.170270,-1.133793,-0.014243,0.014243
70.100,0.169895,-1.133532,-0.014231,0.014231
70.112,0.169165,-1.133018,-0.014205,0.014205
70.120,0.168793,-1.132774,-0.014178,0.014178
70.132,0.168426,-1.132532,-0.014151,0.014151
70.140,0.168066,-1.132292,-0.014124,0.014124
70.152,0.167340,-1.131851,-0.014072,0.014072
70.160,0.166974,-1.131648,-0.014057,0.014057
70.172,0.166616,-1.131448,-0.014042,0.014042
70.180,0.166264,-1.131249,-0.014027,0.014027
70.192,0.165539,-1.130914,-0.014004,0.014004
70.200,0.165186,-1.130749,-0.013993,0.013993
70.212,0.164838,-1.130584,-0.013981,0.013981
70.220,0.164496,-1.130422,-0.013969,0.013969
70.232,0.163800,-1.130159,-0.013944,0.013944
70.240,0.163462,-1.130028,-0.013930,0.013930
70.252,0.163129,-1.129899,-0.013916,0.013916
70.260,0.162795,-1.129788,-0.013898,0.013898
70.272,0.162143,-1.129567,-0.013859,0.013859
70.280,0.161825,-1.129458,-0.013840,0.013840
70.292,0.161525,-1.129375,-0.013814,0.013814
70.300,0.161230,-1.129292,-0.013788,0.013788
70.312,0.160654,-1.129128,-0.013735,0.013735
70.320,0.160384,-1.129062,-0.013700,0.013700
70.332,0.160118,-1.128995,-0.013665,0.013665
70.340,0.159856,-1.128930,-0.013631,0.013631
70.352,0.159331,-1.128807,-0.013552,0.013552
70.360,0.159069,-1.128749,-0.013509,0.013509
70.372,0.158811,-1.128691,-0.013466,0.013466
70.380,0.158558,-1.128634,-0.013424,0.013424
70.392,0.158060,-1.128491,-0.013321,0.013321
70.400,0.157817,-1.128420,-0.013269,0.013269
70.412,0.157578,-1.128350,-0.013218,0.013218
70.420,0.157330,-1.128268,-0.013152,0.013152
70.432,0.156849,-1.128104,-0.013021,0.013021
70.440,0.156614,-1.128024,-0.012957,0.012957
70.452,0.156357,-1.127932,-0.012871,0.012871
70.460,0.156105,-1.127841,-0.012787,0.012787
70.472,0.155614,-1.127658,-0.012634,0.012634
70.480,0.155374,-1.127568,-0.012559,0.012559
70.492,0.155107,-1.127480,-0.012471,0.012471
70.500,0.154845,-1.127392,-0.012385,0.012385
70.512,0.154336,-1.127218,-0.012217,0.012217
70.520,0.154051,-1.127117,-0.012126,0.012126
70.532,0.153771,-1.127016,-0.012036,0.012036
70.540,0.153495,-1.126916,-0.011947,0.011947
70.553,0.152927,-1.126697,-0.011770,0.011770
70.560,0.152634,-1.126578,-0.011682,0.011682
70.572,0.152347,-1.126460,-0.011595,0.011595
70.580,0.152064,-1.126342,-0.011510,0.011510
70.592,0.151464,-1.126086,-0.011334,0.011334
70.601,0.151171,-1.125960,-0.011248,0.011248
70.612,0.150883,-1.125834,-0.011163,0.011163
70.620,0.150593,-1.125702,-0.011082,0.011082
70.632,0.150027,-1.125441,-0.010924,0.010924
70.640,0.149751,-1.125311,-0.010846,0.010846
70.652,0.149463,-1.125174,-0.010774,0.010774
70.660,0.149180,-1.125036,-0.010702,0.010702
70.672,0.148628,-1.124765,-0.010560,0.010560
70.680,0.148350,-1.124629,-0.010492,0.010492
70.692,0.148076,-1.124493,-0.010424,0.010424
70.700,0.147807,-1.124358,-0.010357,0.010357
70.712,0.147293,-1.124100,-0.010217,0.010217
70.720,0.147048,-1.123977,-0.010144,0.010144
70.732,0.146807,-1.123854,-0.010070,0.010070
70.740,0.146570,-1.123732,-0.009998,0.009998
70.752,0.146110,-1.123500,-0.009842,0.009842
70.760,0.145887,-1.123390,-0.009769,0.009769
70.772,0.145667,-1.123281,-0.009696,0.009696
70.780,0.145449,-1.123171,-0.009624,0.009624
70.792,0.145041,-1.122949,-0.009462,0.009462
70.800,0.144841,-1.122839,-0.009382,0.009382
70.812,0.144644,-1.122729,-0.009303,0.009303
70.820,0.144455,-1.122624,-0.009217,0.009217
70.832,0.144084,-1.122414,-0.009051,0.009051
70.840,0.143901,-1.122310,-0.008970,0.008970
70.852,0.143720,-1.122209,-0.008883,0.008883
70.860,0.143542,-1.122109,-0.008797,0.008797
70.872,0.143191,-1.121908,-0.008628,0.008628
70.880,0.143042,-1.121813,-0.008536,0.008536
70.892,0.142896,-1.121718,-0.008445,0.008445
70.900,0.142750,-1.121623,-0.008355,0.008355
70.912,0.142487,-1.121435,-0.008175,0.008175
70.920,0.142368,-1.121342,-0.008085,0.008085
70.932,0.142252,-1.121248,-0.007996,0.007996
70.940,0.142136,-1.121154,-0.007908,0.007908
70.952,0.141991,-1.120984,-0.007764,0.007764
70.960,0.141920,-1.120899,-0.007692,0.007692
70.972,0.141848,-1.120813,-0.007620,0.007620
70.980,0.141798,-1.120721,-0.007551,0.007551
70.992,0.141699,-1.120536,-0.007415,0.007415
71.000,0.141650,-1.120443,-0.007355,0.007355
71.012,0.141602,-1.120351,-0.007294,0.007294
71.020,0.141565,-1.120254,-0.007246,0.007246
71.032,0.141491,-1.120059,-0.007148,0.007148
71.040,0.141454,-1.119961,-0.007099,0.007099
71.052,0.141428,-1.119849,-0.007067,0.007067
71.060,0.141402,-1.119737,-0.007034,0.007034
71.072,0.141351,-1.119513,-0.006970,0.006970
