time,x,y,z,altitude
52.408,0.166618,-1.012745,-0.007585,0.007585
52.420,0.166517,-1.012865,-0.007553,0.007553
52.428,0.166462,-1.012936,-0.007529,0.007529
52.440,0.166407,-1.013003,-0.007507,0.007507
52.448,0.166350,-1.013064,-0.007487,0.007487
52.460,0.166235,-1.013177,-0.007450,0.007450
52.468,0.166175,-1.013256,-0.007419,0.007419
52.480,0.166116,-1.013331,-0.007390,0.007390
52.488,0.166057,-1.013402,-0.007363,0.007363
52.500,0.165932,-1.013554,-0.007297,0.007297
52.508,0.165865,-1.013634,-0.007259,0.007259
52.520,0.165796,-1.013708,-0.007223,0.007223
52.528,0.165727,-1.013779,-0.007189,0.007189
52.540,0.165587,-1.013971,-0.007091,0.007091
52.548,0.165516,-1.014062,-0.007045,0.007045
52.560,0.165446,-1.014149,-0.007000,0.007000
52.568,0.165386,-1.014261,-0.006948,0.006948
52.580,0.165265,-1.014470,-0.006849,0.006849
52.588,0.165202,-1.014567,-0.006803,0.006803
52.600,0.165134,-1.014703,-0.006730,0.006730
52.608,0.165066,-1.014834,-0.006660,0.006660
52.620,0.164930,-1.015082,-0.006525,0.006525
52.628,0.164852,-1.015237,-0.006442,0.006442
52.640,0.164774,-1.015386,-0.006362,0.006362
52.648,0.164696,-1.015530,-0.006285,0.006285
52.660,0.164532,-1.015834,-0.006119,0.006119
52.668,0.164447,-1.015996,-0.006030,0.006030
52.680,0.164363,-1.016153,-0.005944,0.005944
52.688,0.164279,-1.016305,-0.005860,0.005860
52.700,0.164101,-1.016641,-0.005652,0.005652
52.708,0.164012,-1.016803,-0.005553,0.005553
52.720,0.163925,-1.016960,-0.005456,0.005456
52.728,0.163834,-1.017110,-0.005363,0.005363
52.740,0.163649,-1.017444,-0.005146,0.005146
52.748,0.163556,-1.017603,-0.005042,0.005042
52.760,0.163464,-1.017758,-0.004942,0.004942
52.768,0.163367,-1.017935,-0.004831,0.004831
52.780,0.163173,-1.018274,-0.004619,0.004619
52.788,0.163077,-1.018436,-0.004518,0.004518
52.800,0.162972,-1.018613,-0.004405,0.004405
52.808,0.162868,-1.018784,-0.004296,0.004296
52.820,0.162662,-1.019113,-0.004087,0.004087
52.828,0.162562,-1.019291,-0.003968,0.003968
52.840,0.162462,-1.019465,-0.003853,0.003853
52.848,0.162363,-1.019633,-0.003741,0.003741
52.860,0.162149,-1.019952,-0.003512,0.003512
52.868,0.162035,-1.020104,-0.003411,0.003411
52.880,0.161922,-1.020251,-0.003314,0.003314
52.888,0.161810,-1.020394,-0.003221,0.003221
52.900,0.161566,-1.020684,-0.003002,0.003002
52.908,0.161444,-1.020823,-0.002898,0.002898
52.920,0.161322,-1.020958,-0.002797,0.002797
52.928,0.161194,-1.021095,-0.002677,0.002677
52.940,0.160935,-1.021353,-0.002449,0.002449
52.948,0.160806,-1.021475,-0.002339,0.002339
52.960,0.160676,-1.021605,-0.002209,0.002209
52.968,0.160546,-1.021732,-0.002082,0.002082
52.980,0.160290,-1.021970,-0.001837,0.001837
52.988,0.160162,-1.022084,-0.001730,0.001730
53.000,0.160031,-1.022219,-0.001616,0.001616
53.008,0.159898,-1.022348,-0.001506,0.001506
53.020,0.159632,-1.022593,-0.001296,0.001296
53.028,0.159507,-1.022734,-0.001185,0.001185
53.040,0.159383,-1.022869,-0.001078,0.001078
53.048,0.159258,-1.023001,-0.000973,0.000973
53.060,0.159008,-1.023267,-0.000763,0.000763
53.068,0.158882,-1.023401,-0.000658,0.000658
53.080,0.158754,-1.023530,-0.000556,0.000556
53.088,0.158626,-1.023655,-0.000458,0.000458
53.100,0.158398,-1.023930,-0.000245,0.000245
53.108,0.158285,-1.024061,-0.000156,0.000156
53.120,0.158171,-1.024188,-0.000069,0.000069
53.128,0.158064,-1.024330,0.000025,-0.000025
53.140,0.157846,-1.024598,0.000206,-0.000206
53.148,0.157736,-1.024726,0.000293,-0.000293
53.160,0.157638,-1.024866,0.000385,-0.000385
53.168,0.157540,-1.025002,0.000474,-0.000474
53.180,0.157441,-1.025133,0.000561,-0.000561
53.188,0.157342,-1.025260,0.000646,-0.000646
53.200,0.157175,-1.025557,0.000838,-0.000838
53.208,0.157090,-1.025699,0.000930,-0.000930
53.220,0.156925,-1.025980,0.001124,-0.001124
53.228,0.156846,-1.026122,0.001222,-0.001222
53.240,0.156767,-1.026260,0.001317,-0.001317
53.248,0.156686,-1.026394,0.001409,-0.001409
53.260,0.156527,-1.026651,0.001606,-0.001606
53.268,0.156449,-1.026773,0.001711,-0.001711
53.280,0.156369,-1.026892,0.001812,-0.001812
53.288,0.156286,-1.027005,0.001911,-0.001911
53.300,0.156145,-1.027261,0.002160,-0.002160
53.308,0.156073,-1.027384,0.002279,-0.002279
53.320,0.156000,-1.027503,0.002395,-0.002395
53.328,0.155933,-1.027618,0.002529,-0.002529
53.340,0.155794,-1.027837,0.002786,-0.002786
53.348,0.155723,-1.027942,0.002911,-0.002911
53.360,0.155643,-1.028046,0.003054,-0.003054
53.368,0.155562,-1.028149,0.003194,-0.003194
53.380,0.155399,-1.028344,0.003464,-0.003464
53.388,0.155304,-1.028447,0.003608,-0.003608
53.400,0.155208,-1.028548,0.003749,-0.003749
53.408,0.155111,-1.028646,0.003887,-0.003887
53.420,0.155014,-1.028740,0.004021,-0.004021
53.428,0.154809,-1.028906,0.004315,-0.004315
53.440,0.154706,-1.028986,0.004458,-0.004458
53.448,0.154602,-1.029062,0.004597,-0.004597
53.460,0.154420,-1.029214,0.004869,-0.004869
53.468,0.154327,-1.029286,0.005000,-0.005000
53.480,0.154234,-1.029355,0.005128,-0.005128
53.488,0.154151,-1.029433,0.005250,-0.005250
53.500,0.153979,-1.029580,0.005485,-0.005485
53.508,0.153892,-1.029649,0.005599,-0.005599
53.520,0.153804,-1.029716,0.005710,-0.005710
53.528,0.153738,-1.029776,0.005818,-0.005818
53.540,0.153604,-1.029889,0.006026,-0.006026
53.548,0.153535,-1.029942,0.006127,-0.006127
53.560,0.153478,-1.029982,0.006224,-0.006224
53.568,0.153418,-1.030018,0.006319,-0.006319
53.580,0.153296,-1.030085,0.006502,-0.006502
53.588,0.153243,-1.030102,0.006561,-0.006561
53.600,0.153188,-1.030117,0.006619,-0.006619
53.608,0.153133,-1.030130,0.006675,-0.006675
53.620,0.153077,-1.030142,0.006731,-0.006731
53.628,0.152961,-1.030131,0.006839,-0.006839
53.640,0.152899,-1.030122,0.006891,-0.006891
53.648,0.152837,-1.030112,0.006943,-0.006943
53.660,0.152675,-1.030038,0.007022,-0.007022
53.668,0.152594,-1.029999,0.007060,-0.007060
53.680,0.152512,-1.029959,0.007098,-0.007098
53.688,0.152424,-1.029894,0.007145,-0.007145
53.700,0.152243,-1.029759,0.007237,-0.007237
53.708,0.152151,-1.029691,0.007279,-0.007279
53.720,0.152055,-1.029595,0.007336,-0.007336
53.728,0.151958,-1.029498,0.007392,-0.007392
53.740,0.151765,-1.029305,0.007500,-0.007500
53.748,0.151656,-1.029190,0.007572,-0.007572
53.760,0.151548,-1.029074,0.007643,-0.007643
53.768,0.151439,-1.028959,0.007712,-0.007712
53.780,0.151217,-1.028725,0.007819,-0.007819
53.788,0.151100,-1.028591,0.007895,-0.007895
53.800,0.150983,-1.028458,0.007970,-0.007970
53.808,0.150865,-1.028324,0.008043,-0.008043
53.820,0.150637,-1.028038,0.008206,-0.008206
53.828,0.150526,-1.027886,0.008287,-0.008287
53.840,0.150415,-1.027734,0.008366,-0.008366
53.848,0.150301,-1.027580,0.008444,-0.008444
53.860,0.150105,-1.027236,0.008630,-0.008630
53.868,0.150006,-1.027065,0.008720,-0.008720
53.880,0.149906,-1.026896,0.008808,-0.008808
53.888,0.149813,-1.026718,0.008915,-0.008915
53.900,0.149624,-1.026366,0.009118,-0.009118
53.908,0.149528,-1.026192,0.009218,-0.009218
53.920,0.149431,-1.026022,0.009329,-0.009329
53.928,0.149332,-1.025853,0.009438,-0.009438
53.940,0.149233,-1.025684,0.009545,-0.009545
53.948,0.149023,-1.025347,0.009758,-0.009758
53.960,0.148913,-1.025179,0.009865,-0.009865
53.968,0.148802,-1.025012,0.009969,-0.009969
53.980,0.148583,-1.024678,0.010178,-0.010178
53.988,0.148475,-1.024511,0.010282,-0.010282
54.000,0.148367,-1.024344,0.010384,-0.010384
54.008,0.148258,-1.024177,0.010484,-0.010484
54.020,0.148056,-1.023835,0.010690,-0.010690
54.028,0.147953,-1.023664,0.010789,-0.010789
54.040,0.147849,-1.023494,0.010887,-0.010887
54.048,0.147744,-1.023325,0.010983,-0.010983
54.060,0.147569,-1.023006,0.011197,-0.011197
54.068,0.147479,-1.022847,0.011282,-0.011282
54.080,0.147387,-1.022689,0.011366,-0.011366
54.088,0.147316,-1.022557,0.011458,-0.011458
54.100,0.147171,-1.022293,0.011636,-0.011636
54.108,0.147095,-1.022161,0.011724,-0.011724
54.120,0.147038,-1.022053,0.011830,-0.011830
54.128,0.146977,-1.021943,0.011934,-0.011934
54.140,0.146913,-1.021832,0.012037,-0.012037
54.148,0.146799,-1.021635,0.012265,-0.012265
54.160,0.146748,-1.021547,0.012389,-0.012389
54.168,0.146694,-1.021460,0.012511,-0.012511
54.180,0.146596,-1.021288,0.012763,-0.012763
54.188,0.146550,-1.021203,0.012890,-0.012890
54.200,0.146500,-1.021116,0.013014,-0.013014
54.208,0.146449,-1.021027,0.013137,-0.013137
54.220,0.146361,-1.020866,0.013405,-0.013405
54.228,0.146315,-1.020784,0.013535,-0.013535
54.240,0.146266,-1.020702,0.013664,-0.013664
54.248,0.146228,-1.020633,0.013796,-0.013796
54.260,0.146143,-1.020490,0.014054,-0.014054
54.268,0.146096,-1.020417,0.014180,-0.014180
54.280,0.146051,-1.020350,0.014310,-0.014310
54.288,0.146003,-1.020282,0.014438,-0.014438
54.300,0.145902,-1.020143,0.014690,-0.014690
54.308,0.145848,-1.020072,0.014805,-0.014805
54.320,0.145804,-1.020009,0.014916,-0.014916
54.328,0.145759,-1.019946,0.015024,-0.015024
54.340,0.145657,-1.019814,0.015236,-0.015236
54.348,0.145620,-1.019749,0.015336,-0.015336
54.360,0.145581,-1.019683,0.015436,-0.015436
54.368,0.145539,-1.019616,0.015534,-0.015534
54.380,0.145466,-1.019477,0.015722,-0.015722
54.388,0.145436,-1.019404,0.015812,-0.015812
54.400,0.145403,-1.019331,0.015900,-0.015900
54.408,0.145365,-1.019255,0.015987,-0.015987
54.420,0.145314,-1.019123,0.016157,-0.016157
54.428,0.145285,-1.019055,0.016239,-0.016239
54.440,0.145253,-1.018986,0.016321,-0.016321
54.448,0.145239,-1.018927,0.016389,-0.016389
54.460,0.145205,-1.018805,0.016523,-0.016523
54.468,0.145184,-1.018743,0.016589,-0.016589
54.480,0.145179,-1.018688,0.016646,-0.016646
54.488,0.145170,-1.018633,0.016702,-0.016702
54.500,0.145144,-1.018517,0.016813,-0.016813
54.508,0.145140,-1.018474,0.016859,-0.016859
54.520,0.145133,-1.018428,0.016905,-0.016905
54.528,0.145123,-1.018381,0.016950,-0.016950
54.540,0.145111,-1.018333,0.016995,-0.016995
54.548,0.145144,-1.018243,0.017071,-0.017071
54.560,0.145156,-1.018196,0.017109,-0.017109
54.568,0.145165,-1.018147,0.017146,-0.017146
54.580,0.145200,-1.018050,0.017217,-0.017217
54.588,0.145227,-1.018001,0.017249,-0.017249
54.600,0.145249,-1.017951,0.017282,-0.017282
54.608,0.145269,-1.017900,0.017315,-0.017315
54.620,0.145359,-1.017788,0.017366,-0.017366
54.628,0.145398,-1.017730,0.017391,-0.017391
54.640,0.145435,-1.017671,0.017417,-0.017417
54.648,0.145510,-1.017610,0.017437,-0.017437
54.660,0.145650,-1.017484,0.017478,-0.017478
54.668,0.145714,-1.017419,0.017499,-0.017499
54.680,0.145821,-1.017355,0.017525,-0.017525
54.688,0.145923,-1.017288,0.017551,-0.017551
54.700,0.146113,-1.017151,0.017605,-0.017605
54.708,0.146249,-1.017077,0.017641,-0.017641
54.720,0.146380,-1.017002,0.017676,-0.017676
54.728,0.146507,-1.016926,0.017712,-0.017712
54.740,0.146783,-1.016769,0.017805,-0.017805
54.748,0.146931,-1.016688,0.017863,-0.017863
54.760,0.147073,-1.016605,0.017920,-0.017920
54.768,0.147211,-1.016521,0.017976,-0.017976
54.780,0.147505,-1.016373,0.018140,-0.018140
54.788,0.147646,-1.016297,0.018220,-0.018220
54.800,0.147782,-1.016220,0.018300,-0.018300
54.808,0.147903,-1.016154,0.018404,-0.018404
54.820,0.148131,-1.016017,0.018609,-0.018609
54.828,0.148239,-1.015946,0.018709,-0.018709
54.840,0.148344,-1.015873,0.018809,-0.018809
54.848,0.148426,-1.015808,0.018927,-0.018927
54.860,0.148582,-1.015672,0.019159,-0.019159
54.868,0.148656,-1.015603,0.019273,-0.019273
54.880,0.148717,-1.015546,0.019398,-0.019398
54.888,0.148776,-1.015489,0.019521,-0.019521
54.900,0.148881,-1.015367,0.019764,-0.019764
54.908,0.148925,-1.015336,0.019880,-0.019880
54.920,0.148967,-1.015303,0.019996,-0.019996
54.928,0.149006,-1.015267,0.020111,-0.020111
54.940,0.149077,-1.015222,0.020332,-0.020332
54.948,0.149110,-1.015211,0.020440,-0.020440
54.960,0.149140,-1.015198,0.020546,-0.020546
54.968,0.149165,-1.015181,0.020651,-0.020651
54.980,0.149250,-1.015167,0.020873,-0.020873
54.988,0.149288,-1.015157,0.020983,-0.020983
55.000,0.149324,-1.015143,0.021091,-0.021091
55.008,0.149382,-1.015138,0.021199,-0.021199
55.020,0.149488,-1.015120,0.021411,-0.021411
55.028,0.149538,-1.015108,0.021516,-0.021516
55.040,0.149607,-1.015100,0.021621,-0.021621
55.048,0.149673,-1.015091,0.021725,-0.021725
55.060,0.149797,-1.015064,0.021931,-0.021931
55.068,0.149893,-1.015056,0.022036,-0.022036
55.080,0.149987,-1.015046,0.022141,-0.022141
55.088,0.150077,-1.015033,0.022244,-0.022244
55.100,0.150245,-1.015002,0.022445,-0.022445
55.108,0.150353,-1.014979,0.022548,-0.022548
55.120,0.150458,-1.014954,0.022649,-0.022649
55.128,0.150559,-1.014927,0.022749,-0.022749
55.140,0.150657,-1.014898,0.022849,-0.022849
55.148,0.150901,-1.014837,0.023049,-0.023049
55.160,0.151018,-1.014803,0.023147,-0.023147
55.168,0.151132,-1.014767,0.023246,-0.023246
55.180,0.151390,-1.014698,0.023440,-0.023440
55.188,0.151513,-1.014660,0.023536,-0.023536
55.200,0.151633,-1.014620,0.023632,-0.023632
55.208,0.151775,-1.014585,0.023726,-0.023726
55.220,0.152046,-1.014508,0.023911,-0.023911
55.228,0.152176,-1.014467,0.024002,-0.024002
55.240,0.152332,-1.014434,0.024093,-0.024093
55.248,0.152483,-1.014396,0.024183,-0.024183
55.260,0.152772,-1.014316,0.024361,-0.024361
55.268,0.152937,-1.014292,0.024450,-0.024450
55.280,0.153098,-1.014265,0.024537,-0.024537
55.288,0.153255,-1.014236,0.024624,-0.024624
55.300,0.153566,-1.014177,0.024793,-0.024793
55.308,0.153720,-1.014147,0.024877,-0.024877
55.320,0.153869,-1.014113,0.024959,-0.024959
55.328,0.154014,-1.014077,0.025041,-0.025041
55.340,0.154312,-1.014017,0.025207,-0.025207
55.348,0.154454,-1.013984,0.025290,-0.025290
55.360,0.154593,-1.013948,0.025371,-0.025371
55.368,0.154729,-1.013911,0.025452,-0.025452
55.380,0.155034,-1.013796,0.025607,-0.025607
55.388,0.155180,-1.013735,0.025683,-0.025683
55.400,0.155322,-1.013673,0.025759,-0.025759
55.408,0.155473,-1.013597,0.025849,-0.025849
55.420,0.155765,-1.013441,0.026028,-0.026028
55.428,0.155905,-1.013361,0.026116,-0.026116
55.440,0.156048,-1.013272,0.026215,-0.026215
55.448,0.156187,-1.013183,0.026312,-0.026312
55.460,0.156451,-1.012996,0.026506,-0.026506
55.468,0.156587,-1.012895,0.026609,-0.026609
55.480,0.156720,-1.012793,0.026712,-0.026712
55.488,0.156850,-1.012691,0.026814,-0.026814
55.500,0.157110,-1.012489,0.027029,-0.027029
55.508,0.157239,-1.012390,0.027142,-0.027142
55.520,0.157365,-1.012290,0.027255,-0.027255
55.528,0.157486,-1.012188,0.027366,-0.027366
55.540,0.157756,-1.012036,0.027611,-0.027611
55.548,0.157886,-1.011958,0.027731,-0.027731
55.560,0.158012,-1.011879,0.027850,-0.027850
55.568,0.158147,-1.011835,0.027968,-0.027968
55.580,0.158406,-1.011742,0.028198,-0.028198
55.588,0.158531,-1.011692,0.028310,-0.028310
55.600,0.158665,-1.011661,0.028409,-0.028409
55.608,0.158796,-1.011628,0.028507,-0.028507
55.620,0.159047,-1.011557,0.028700,-0.028700
55.628,0.159167,-1.011519,0.028790,-0.028790
55.640,0.159301,-1.011494,0.028887,-0.028887
55.648,0.159432,-1.011466,0.028982,-0.028982
55.660,0.159681,-1.011404,0.029172,-0.029172
55.668,0.159827,-1.011391,0.029271,-0.029271
55.680,0.159970,-1.011377,0.029370,-0.029370
55.688,0.160110,-1.011361,0.029468,-0.029468
55.700,0.160246,-1.011343,0.029565,-0.029565
55.708,0.160549,-1.011333,0.029787,-0.029787
55.720,0.160694,-1.011324,0.029897,-0.029897
55.728,0.160836,-1.011314,0.030005,-0.030005
55.740,0.161120,-1.011309,0.030223,-0.030223
55.748,0.161257,-1.011304,0.030330,-0.030330
55.760,0.161390,-1.011298,0.030437,-0.030437
55.768,0.161535,-1.011310,0.030534,-0.030534
55.780,0.161814,-1.011330,0.030726,-0.030726
55.788,0.161949,-1.011337,0.030820,-0.030820
55.800,0.162099,-1.011358,0.030903,-0.030903
55.808,0.162244,-1.011375,0.030985,-0.030985
55.820,0.162523,-1.011403,0.031143,-0.031143
55.828,0.162671,-1.011425,0.031210,-0.031210
55.840,0.162815,-1.011444,0.031276,-0.031276
55.848,0.162956,-1.011461,0.031343,-0.031343
55.860,0.163250,-1.011490,0.031467,-0.031467
55.868,0.163404,-1.011501,0.031525,-0.031525
55.880,0.163552,-1.011509,0.031584,-0.031584
55.888,0.163697,-1.011515,0.031643,-0.031643
55.900,0.163991,-1.011512,0.031765,-0.031765
55.908,0.164141,-1.011504,0.031828,-0.031828
55.920,0.164288,-1.011493,0.031891,-0.031891
55.928,0.164431,-1.011481,0.031955,-0.031955
55.940,0.164744,-1.011446,0.032067,-0.032067
55.948,0.164894,-1.011425,0.032124,-0.032124
55.960,0.165040,-1.011402,0.032180,-0.032180
55.968,0.165199,-1.011380,0.032243,-0.032243
55.980,0.165506,-1.011330,0.032369,-0.032369
55.988,0.165655,-1.011303,0.032431,-0.032431
56.000,0.165790,-1.011288,0.032489,-0.032489
56.008,0.165922,-1.011270,0.032546,-0.032546
56.020,0.166174,-1.011226,0.032663,-0.032663
56.028,0.166293,-1.011203,0.032717,-0.032717
56.040,0.166409,-1.011177,0.032771,-0.032771
56.048,0.166523,-1.011149,0.032826,-0.032826
56.060,0.166634,-1.011119,0.032881,-0.032881
56.068,0.166734,-1.011106,0.032935,-0.032935
56.080,0.166928,-1.011074,0.033046,-0.033046
56.088,0.167020,-1.011052,0.033102,-0.033102
56.100,0.167178,-1.011056,0.033222,-0.033222
56.108,0.167254,-1.011054,0.033281,-0.033281
56.120,0.167328,-1.011050,0.033340,-0.033340
56.128,0.167409,-1.011066,0.033399,-0.033399
56.140,0.167565,-1.011090,0.033518,-0.033518
56.148,0.167640,-1.011097,0.033577,-0.033577
56.160,0.167711,-1.011101,0.033636,-0.033636
56.168,0.167792,-1.011125,0.033692,-0.033692
56.180,0.167949,-1.011165,0.033803,-0.033803
56.188,0.168024,-1.011181,0.033860,-0.033860
56.200,0.168105,-1.011208,0.033910,-0.033910
56.208,0.168184,-1.011232,0.033961,-0.033961
56.220,0.168333,-1.011271,0.034064,-0.034064
56.228,0.168402,-1.011301,0.034091,-0.034091
56.240,0.168470,-1.011328,0.034119,-0.034119
56.248,0.168536,-1.011353,0.034148,-0.034148
56.260,0.168661,-1.011414,0.034186,-0.034186
56.268,0.168719,-1.011451,0.034196,-0.034196
56.280,0.168776,-1.011484,0.034206,-0.034206
56.288,0.168830,-1.011515,0.034219,-0.034219
56.300,0.168941,-1.011589,0.034206,-0.034206
56.308,0.168994,-1.011621,0.034203,-0.034203
56.320,0.169044,-1.011650,0.034200,-0.034200
56.328,0.169095,-1.011682,0.034177,-0.034177
56.340,0.169192,-1.011738,0.034135,-0.034135
56.348,0.169237,-1.011762,0.034107,-0.034107
56.360,0.169297,-1.011786,0.034057,-0.034057
56.368,0.169354,-1.011806,0.034010,-0.034010
56.380,0.169462,-1.011838,0.033924,-0.033924
56.388,0.169528,-1.011857,0.033849,-0.033849
56.400,0.169592,-1.011874,0.033778,-0.033778
56.408,0.169655,-1.011888,0.033710,-0.033710
56.420,0.169776,-1.011908,0.033555,-0.033555
56.428,0.169842,-1.011913,0.033444,-0.033444
56.440,0.169904,-1.011915,0.033338,-0.033338
56.448,0.169965,-1.011914,0.033235,-0.033235
56.460,0.170104,-1.011911,0.033014,-0.033014
56.468,0.170182,-1.011908,0.032897,-0.032897
56.480,0.170258,-1.011903,0.032783,-0.032783
56.488,0.170332,-1.011895,0.032673,-0.032673
56.500,0.170507,-1.011888,0.032441,-0.032441
56.508,0.170591,-1.011880,0.032330,-0.032330
56.520,0.170672,-1.011869,0.032224,-0.032224
56.528,0.170752,-1.011865,0.032105,-0.032105
56.540,0.170907,-1.011851,0.031864,-0.031864
56.548,0.170982,-1.011840,0.031748,-0.031748
56.560,0.171055,-1.011844,0.031616,-0.031616
56.568,0.171126,-1.011845,0.031489,-0.031489
56.580,0.171259,-1.011837,0.031245,-0.031245
56.588,0.171321,-1.011841,0.031101,-0.031101
56.600,0.171382,-1.011844,0.030961,-0.030961
56.608,0.171442,-1.011843,0.030826,-0.030826
56.620,0.171535,-1.011860,0.030554,-0.030554
56.628,0.171570,-1.011877,0.030417,-0.030417
56.640,0.171604,-1.011892,0.030283,-0.030283
56.648,0.171635,-1.011903,0.030153,-0.030153
56.660,0.171638,-1.011961,0.029854,-0.029854
56.668,0.171639,-1.011986,0.029711,-0.029711
56.680,0.171640,-1.012008,0.029572,-0.029572
56.688,0.171640,-1.012029,0.029436,-0.029436
56.700,0.171581,-1.012089,0.029164,-0.029164
56.708,0.171551,-1.012116,0.029025,-0.029025
56.720,0.171519,-1.012139,0.028891,-0.028891
56.728,0.171464,-1.012169,0.028753,-0.028753
56.740,0.171355,-1.012222,0.028487,-0.028487
56.748,0.171302,-1.012245,0.028359,-0.028359
56.760,0.171232,-1.012292,0.028225,-0.028225
56.768,0.171163,-1.012336,0.028095,-0.028095
56.780,0.171026,-1.012415,0.027834,-0.027834
56.788,0.170953,-1.012467,0.027703,-0.027703
56.800,0.170881,-1.012516,0.027575,-0.027575
56.808,0.170809,-1.012563,0.027450,-0.027450
56.820,0.170650,-1.012675,0.027205,-0.027205
56.828,0.170562,-1.012740,0.027082,-0.027082
56.840,0.170475,-1.012802,0.026961,-0.026961
56.848,0.170390,-1.012862,0.026845,-0.026845
56.860,0.170175,-1.013000,0.026614,-0.026614
56.868,0.170070,-1.013065,0.026504,-0.026504
56.880,0.169967,-1.013127,0.026397,-0.026397
56.888,0.169843,-1.013206,0.026294,-0.026294
56.900,0.169601,-1.013355,0.026097,-0.026097
56.908,0.169482,-1.013425,0.026003,-0.026003
56.920,0.169353,-1.013508,0.025902,-0.025902
56.928,0.169225,-1.013586,0.025803,-0.025803
56.940,0.168976,-1.013732,0.025615,-0.025615
56.948,0.168854,-1.013801,0.025524,-0.025524
56.960,0.168711,-1.013901,0.025429,-0.025429
56.968,0.168570,-1.013999,0.025336,-0.025336
56.980,0.168293,-1.014183,0.025159,-0.025159
56.988,0.168129,-1.014299,0.025071,-0.025071
57.000,0.167965,-1.014409,0.024986,-0.024986
57.008,0.167804,-1.014516,0.024902,-0.024902
57.020,0.167455,-1.014754,0.024736,-0.024736
57.028,0.167268,-1.014885,0.024655,-0.024655
57.040,0.167084,-1.015012,0.024576,-0.024576
57.048,0.166902,-1.015135,0.024499,-0.024499
57.060,0.166491,-1.015456,0.024353,-0.024353
57.068,0.166289,-1.015609,0.024284,-0.024284
57.080,0.166090,-1.015758,0.024217,-0.024217
57.088,0.165867,-1.015945,0.024162,-0.024162
57.100,0.165432,-1.016305,0.024057,-0.024057
57.108,0.165220,-1.016478,0.024007,-0.024007
57.120,0.164982,-1.016689,0.023960,-0.023960
57.128,0.164747,-1.016895,0.023915,-0.023915
57.140,0.164286,-1.017290,0.023813,-0.023813
57.148,0.164041,-1.017516,0.023767,-0.023767
57.160,0.163801,-1.017738,0.023723,-0.023723
57.168,0.163565,-1.017955,0.023681,-0.023681
57.180,0.163081,-1.018405,0.023598,-0.023598
57.188,0.162833,-1.018638,0.023557,-0.023557
57.200,0.162590,-1.018866,0.023518,-0.023518
57.208,0.162349,-1.019088,0.023480,-0.023480
57.220,0.161864,-1.019537,0.023399,-0.023399
57.228,0.161622,-1.019764,0.023356,-0.023356
57.240,0.161383,-1.019986,0.023315,-0.023315
57.248,0.161147,-1.020203,0.023275,-0.023275
57.260,0.160665,-1.020633,0.023173,-0.023173
57.268,0.160430,-1.020841,0.023124,-0.023124
57.280,0.160197,-1.021043,0.023078,-0.023078
57.288,0.159953,-1.021238,0.023023,-0.023023
57.300,0.159477,-1.021616,0.022920,-0.022920
57.308,0.159244,-1.021798,0.022872,-0.022872
57.320,0.159000,-1.021969,0.022823,-0.022823
57.328,0.158759,-1.022135,0.022776,-0.022776
57.340,0.158523,-1.022298,0.022731,-0.022731
57.348,0.158047,-1.022603,0.022656,-0.022656
57.360,0.157811,-1.022747,0.022625,-0.022625
57.368,0.157579,-1.022888,0.022596,-0.022596
57.380,0.157122,-1.023166,0.022504,-0.022504
57.388,0.156898,-1.023303,0.022467,-0.022467
57.400,0.156677,-1.023438,0.022431,-0.022431
57.408,0.156460,-1.023569,0.022398,-0.022398
57.420,0.156014,-1.023842,0.022344,-0.022344
57.428,0.155795,-1.023973,0.022320,-0.022320
57.440,0.155580,-1.024100,0.022297,-0.022297
57.448,0.155367,-1.024226,0.022284,-0.022284
57.460,0.154951,-1.024467,0.022263,-0.022263
57.468,0.154747,-1.024582,0.022255,-0.022255
57.480,0.154546,-1.024694,0.022249,-0.022249
57.488,0.154333,-1.024810,0.022254,-0.022254
57.500,0.153918,-1.025030,0.022265,-0.022265
57.508,0.153715,-1.025135,0.022273,-0.022273
57.520,0.153497,-1.025244,0.022279,-0.022279
57.528,0.153282,-1.025349,0.022286,-0.022286
57.540,0.152860,-1.025548,0.022301,-0.022301
57.548,0.152645,-1.025652,0.022307,-0.022307
57.560,0.152432,-1.025751,0.022313,-0.022313
57.568,0.152222,-1.025846,0.022320,-0.022320
57.580,0.152014,-1.025939,0.022327,-0.022327
57.588,0.151584,-1.026107,0.022343,-0.022343
57.600,0.151373,-1.026186,0.022352,-0.022352
57.608,0.151165,-1.026262,0.022362,-0.022362
57.620,0.150724,-1.026406,0.022361,-0.022361
57.628,0.150507,-1.026472,0.022363,-0.022363
57.640,0.150293,-1.026535,0.022365,-0.022365
57.648,0.150075,-1.026604,0.022362,-0.022362
57.660,0.149647,-1.026732,0.022360,-0.022360
57.668,0.149438,-1.026791,0.022355,-0.022355
57.680,0.149225,-1.026847,0.022349,-0.022349
57.688,0.149015,-1.026900,0.022344,-0.022344
57.700,0.148599,-1.026994,0.022337,-0.022337
57.708,0.148396,-1.027035,0.022328,-0.022328
57.720,0.148196,-1.027073,0.022319,-0.022319
57.728,0.147998,-1.027108,0.022312,-0.022312
57.740,0.147607,-1.027170,0.022302,-0.022302
57.748,0.147413,-1.027193,0.022301,-0.022301
57.760,0.147220,-1.027214,0.022302,-0.022302
57.768,0.147027,-1.027230,0.022303,-0.022303
57.780,0.146641,-1.027261,0.022310,-0.022310
